flight_ID,airport_ID,airline_ID,flight_date,expected_time,is_destination
1095,933,148,2022-06-07,04:33:00,True
1096,3115,148,2022-06-07,10:50:00,False
1096,933,148,2022-06-07,11:31:00,True
1097,3115,148,2022-06-07,21:45:00,False
1097,933,148,2022-06-07,22:26:00,True
1098,3115,148,2022-06-07,22:24:00,False
1098,933,148,2022-06-07,23:05:00,True
1099,3115,148,2022-06-07,15:08:00,False
1099,3141,148,2022-06-07,17:27:00,True
1100,3115,148,2022-06-07,04:02:00,False
1100,1192,148,2022-06-07,05:31:00,True
1101,3115,148,2022-06-07,00:26:00,False
1101,1192,148,2022-06-07,01:55:00,True
1102,3115,148,2022-06-07,07:15:00,False
1102,308,148,2022-06-07,09:31:00,True
1103,3115,148,2022-06-07,09:20:00,False
1103,308,148,2022-06-07,11:36:00,True
1104,3115,148,2022-06-07,02:46:00,False
1104,308,148,2022-06-07,05:03:00,True
1105,3115,148,2022-06-07,06:08:00,False
1105,308,148,2022-06-07,08:24:00,True
1106,3115,148,2022-06-07,06:41:00,False
1106,1208,148,2022-06-07,08:19:00,True
1107,3115,148,2022-06-07,03:11:00,False
1107,543,148,2022-06-07,05:11:00,True
1108,3115,148,2022-06-07,13:46:00,False
1108,543,148,2022-06-07,15:46:00,True
1109,3115,148,2022-06-07,18:25:00,False
1109,1128,148,2022-06-07,18:44:00,True
1110,3115,148,2022-06-07,17:34:00,False
1110,1128,148,2022-06-07,17:53:00,True
1111,3115,148,2022-06-07,12:40:00,False
1111,1128,148,2022-06-07,12:59:00,True
1112,3115,153,2022-06-07,13:10:00,False
1112,411,153,2022-06-07,16:11:00,True
1113,3115,153,2022-06-07,08:57:00,False
1113,411,153,2022-06-07,11:58:00,True
1114,3115,153,2022-06-07,00:11:00,False
1114,411,153,2022-06-07,03:12:00,True
1115,3115,153,2022-06-07,05:03:00,False
1115,411,153,2022-06-07,08:04:00,True
1116,3115,153,2022-06-07,06:47:00,False
1116,2940,153,2022-06-07,16:52:00,True
1117,3115,153,2022-06-07,07:37:00,False
1117,2940,153,2022-06-07,17:42:00,True
1118,3115,153,2022-06-07,06:13:00,False
1118,2940,153,2022-06-07,16:18:00,True
1119,3115,158,2022-06-07,02:38:00,False
1119,1055,158,2022-06-07,05:17:00,True
1120,3115,158,2022-06-07,21:32:00,False
1120,1055,158,2022-06-08,01:11:00,True
1121,3115,158,2022-06-07,03:24:00,False
1121,1055,158,2022-06-07,06:03:00,True
1122,3115,158,2022-06-07,06:50:00,False
1122,1055,158,2022-06-07,09:29:00,True
1123,3115,158,2022-06-07,23:26:00,False
1123,1055,158,2022-06-08,03:05:00,True
1124,3115,158,2022-06-07,05:35:00,False
1124,1034,158,2022-06-07,07:40:00,True
1125,3115,158,2022-06-07,12:39:00,False
1125,1034,158,2022-06-07,14:44:00,True
1126,3115,158,2022-06-07,10:56:00,False
1126,1034,158,2022-06-07,13:02:00,True
1127,3115,158,2022-06-07,23:29:00,False
1127,991,158,2022-06-08,02:59:00,True
1128,3115,156,2022-06-07,02:24:00,False
1128,1173,156,2022-06-07,03:43:00,True
1129,3115,156,2022-06-07,01:27:00,False
1129,1173,156,2022-06-07,02:46:00,True
1130,3115,156,2022-06-07,02:06:00,False
1130,936,156,2022-06-07,03:18:00,True
1131,3115,156,2022-06-07,17:52:00,False
1131,936,156,2022-06-07,19:05:00,True
1132,3115,156,2022-06-07,11:36:00,False
1132,936,156,2022-06-07,12:48:00,True
1133,3115,156,2022-06-07,01:40:00,False
1133,936,156,2022-06-07,02:52:00,True
1134,3115,152,2022-06-07,16:51:00,False
1134,411,152,2022-06-07,19:52:00,True
1135,3115,152,2022-06-07,14:16:00,False
1135,411,152,2022-06-07,17:17:00,True
1136,3115,142,2022-06-07,11:19:00,False
1136,3126,142,2022-06-07,13:58:00,True
1137,3115,142,2022-06-07,15:32:00,False
1137,3126,142,2022-06-07,18:12:00,True
1138,3115,142,2022-06-07,22:21:00,False
1138,3126,142,2022-06-08,02:01:00,True
1139,3115,142,2022-06-07,06:11:00,False
1139,3126,142,2022-06-07,08:50:00,True
1140,3115,142,2022-06-07,13:39:00,False
1140,3126,142,2022-06-07,16:19:00,True
1141,3115,175,2022-06-07,00:54:00,False
1141,303,175,2022-06-07,02:48:00,True
1142,3115,175,2022-06-07,13:42:00,False
1142,303,175,2022-06-07,15:36:00,True
1143,3115,175,2022-06-07,13:38:00,False
1143,303,175,2022-06-07,15:32:00,True
1144,3115,242,2022-06-07,22:15:00,False
1144,5607,242,2022-06-08,02:59:00,True
1145,3115,242,2022-06-07,13:58:00,False
1145,5607,242,2022-06-07,17:43:00,True
1146,3115,242,2022-06-07,14:44:00,False
1146,5607,242,2022-06-07,18:29:00,True
1147,3115,187,2022-06-07,06:40:00,False
1147,936,187,2022-06-07,07:52:00,True
1148,3115,187,2022-06-07,09:31:00,False
1148,936,187,2022-06-07,10:43:00,True
1149,3115,187,2022-06-07,22:11:00,False
1149,936,187,2022-06-07,23:23:00,True
1150,3115,187,2022-06-07,15:11:00,False
1150,936,187,2022-06-07,16:23:00,True
1151,3115,187,2022-06-07,10:06:00,False
1151,936,187,2022-06-07,11:18:00,True
1152,3115,259,2022-06-07,18:30:00,False
1152,577,259,2022-06-07,21:31:00,True
1153,3115,259,2022-06-07,23:33:00,False
1153,486,259,2022-06-08,03:15:00,True
1154,3115,259,2022-06-07,01:18:00,False
1154,486,259,2022-06-07,03:59:00,True
1155,3115,259,2022-06-07,17:18:00,False
1155,486,259,2022-06-07,19:59:00,True
1156,3115,259,2022-06-07,13:07:00,False
1156,515,259,2022-06-07,16:23:00,True
1157,3115,211,2022-06-07,06:17:00,False
1157,478,211,2022-06-07,09:52:00,True
1158,3115,211,2022-06-07,15:33:00,False
1158,478,211,2022-06-07,19:09:00,True
1159,3115,212,2022-06-07,09:36:00,False
1159,1649,212,2022-06-07,13:43:00,True
1160,3115,212,2022-06-07,02:36:00,False
1160,1649,212,2022-06-07,06:43:00,True
1161,3115,212,2022-06-07,02:09:00,False
1161,1649,212,2022-06-07,06:16:00,True
1162,3115,219,2022-06-07,18:50:00,False
1162,1646,219,2022-06-07,22:55:00,True
1163,3115,219,2022-06-07,06:27:00,False
1163,1646,219,2022-06-07,10:32:00,True
1164,3115,219,2022-06-07,22:38:00,False
1164,1646,219,2022-06-08,03:43:00,True
1165,3115,219,2022-06-07,16:38:00,False
1165,1646,219,2022-06-07,20:43:00,True
1166,3115,219,2022-06-07,03:37:00,False
1166,1646,219,2022-06-07,07:42:00,True
1167,3115,261,2022-06-07,02:20:00,False
1167,1152,261,2022-06-07,04:10:00,True
1168,3115,261,2022-06-07,11:52:00,False
1168,1152,261,2022-06-07,13:42:00,True
1169,3115,261,2022-06-07,15:52:00,False
1169,1152,261,2022-06-07,17:42:00,True
1170,3115,261,2022-06-07,01:41:00,False
1170,1120,261,2022-06-07,02:03:00,True
1171,3115,261,2022-06-07,10:31:00,False
1171,1120,261,2022-06-07,10:52:00,True
1172,3115,261,2022-06-07,05:24:00,False
1172,937,261,2022-06-07,06:29:00,True
1173,3115,261,2022-06-07,07:30:00,False
1173,1127,261,2022-06-07,07:53:00,True
1174,3115,261,2022-06-07,15:35:00,False
1174,1127,261,2022-06-07,15:58:00,True
1175,3115,261,2022-06-07,22:23:00,False
1175,1127,261,2022-06-07,22:46:00,True
1176,3115,261,2022-06-07,21:04:00,False
1176,1127,261,2022-06-07,21:27:00,True
1177,3115,261,2022-06-07,08:47:00,False
1177,444,261,2022-06-07,11:48:00,True
1178,3115,261,2022-06-07,17:51:00,False
1178,444,261,2022-06-07,20:52:00,True
1179,3115,274,2022-06-07,11:28:00,False
1179,1101,274,2022-06-07,11:53:00,True
1180,3115,274,2022-06-07,04:59:00,False
1180,1101,274,2022-06-07,05:25:00,True
1181,3115,274,2022-06-07,01:55:00,False
1181,1101,274,2022-06-07,02:21:00,True
1182,3115,274,2022-06-07,02:47:00,False
1182,1101,274,2022-06-07,03:13:00,True
1183,3115,274,2022-06-07,15:42:00,False
1183,1101,274,2022-06-07,16:08:00,True
1184,3115,274,2022-06-07,11:56:00,False
1184,1111,274,2022-06-07,12:21:00,True
1185,3115,274,2022-06-07,19:58:00,False
1185,1111,274,2022-06-07,20:23:00,True
1186,3115,274,2022-06-07,10:40:00,False
1186,1111,274,2022-06-07,11:05:00,True
1187,3115,274,2022-06-07,09:51:00,False
1187,1111,274,2022-06-07,10:16:00,True
1188,3115,343,2022-06-07,05:10:00,False
1188,463,343,2022-06-07,07:53:00,True
1189,3115,343,2022-06-07,20:04:00,False
1189,463,343,2022-06-07,22:47:00,True
1190,3115,343,2022-06-07,07:24:00,False
1190,463,343,2022-06-07,10:08:00,True
1191,3115,343,2022-06-07,06:37:00,False
1191,463,343,2022-06-07,09:21:00,True
1192,3115,343,2022-06-07,08:27:00,False
1192,463,343,2022-06-07,11:11:00,True
1193,3115,343,2022-06-07,01:51:00,False
1193,465,343,2022-06-07,04:28:00,True
1194,3115,327,2022-06-07,09:52:00,False
1194,952,327,2022-06-07,12:15:00,True
1195,3115,327,2022-06-07,14:50:00,False
1195,952,327,2022-06-07,17:13:00,True
1196,3115,327,2022-06-07,06:46:00,False
1196,952,327,2022-06-07,09:09:00,True
1197,3115,353,2022-06-07,20:04:00,False
1197,1294,353,2022-06-07,21:05:00,True
1198,3115,353,2022-06-07,17:48:00,False
1198,1294,353,2022-06-07,18:49:00,True
1199,3115,353,2022-06-07,18:50:00,False
1199,1294,353,2022-06-07,19:51:00,True
1200,3115,353,2022-06-07,20:46:00,False
1200,1294,353,2022-06-07,21:47:00,True
1201,3115,353,2022-06-07,18:54:00,False
1201,1294,353,2022-06-07,19:55:00,True
1202,3115,427,2022-06-07,01:22:00,False
1202,463,427,2022-06-07,04:06:00,True
1203,3115,365,2022-06-07,05:17:00,False
1203,1203,365,2022-06-07,06:22:00,True
1204,3115,365,2022-06-07,18:27:00,False
1204,1203,365,2022-06-07,19:32:00,True
1205,3115,365,2022-06-07,20:51:00,False
1205,1203,365,2022-06-07,21:56:00,True
1206,3115,365,2022-06-07,09:08:00,False
1206,1203,365,2022-06-07,10:13:00,True
1207,3115,365,2022-06-07,04:56:00,False
1207,1203,365,2022-06-07,06:02:00,True
1208,3115,415,2022-06-07,21:26:00,False
1208,302,415,2022-06-07,23:55:00,True
1209,3115,415,2022-06-07,07:48:00,False
1209,302,415,2022-06-07,10:18:00,True
1210,3115,415,2022-06-07,05:13:00,False
1210,302,415,2022-06-07,07:42:00,True
1211,3115,415,2022-06-07,20:06:00,False
1211,302,415,2022-06-07,22:35:00,True
1212,3115,415,2022-06-07,06:19:00,False
1212,297,415,2022-06-07,08:35:00,True
1213,3115,415,2022-06-07,07:20:00,False
1213,297,415,2022-06-07,09:36:00,True
1214,3115,415,2022-06-07,21:02:00,False
1214,297,415,2022-06-07,23:18:00,True
1215,3115,415,2022-06-07,22:43:00,False
1215,308,415,2022-06-08,01:59:00,True
1216,3115,415,2022-06-07,10:16:00,False
1216,308,415,2022-06-07,12:32:00,True
1217,3115,415,2022-06-07,07:23:00,False
1217,308,415,2022-06-07,09:39:00,True
1218,3115,416,2022-06-07,00:43:00,False
1218,543,416,2022-06-07,02:43:00,True
1219,3115,416,2022-06-07,15:40:00,False
1219,543,416,2022-06-07,17:40:00,True
1220,3115,414,2022-06-07,04:11:00,False
1220,1249,414,2022-06-07,06:20:00,True
1221,3115,414,2022-06-07,04:48:00,False
1221,1249,414,2022-06-07,06:57:00,True
1222,3115,414,2022-06-07,07:56:00,False
1222,1255,414,2022-06-07,09:58:00,True
1223,3115,414,2022-06-07,13:26:00,False
1223,1255,414,2022-06-07,15:28:00,True
1224,3115,414,2022-06-07,02:03:00,False
1224,1255,414,2022-06-07,04:05:00,True
1225,3115,414,2022-06-07,08:35:00,False
1225,1255,414,2022-06-07,10:37:00,True
1226,3115,387,2022-06-07,21:25:00,False
1226,1192,387,2022-06-07,22:54:00,True
1227,3115,387,2022-06-07,03:26:00,False
1227,1192,387,2022-06-07,04:55:00,True
1228,3115,387,2022-06-07,00:59:00,False
1228,1192,387,2022-06-07,02:29:00,True
1229,3115,387,2022-06-07,01:37:00,False
1229,1192,387,2022-06-07,03:07:00,True
1230,3115,387,2022-06-07,08:45:00,False
1230,1192,387,2022-06-07,10:15:00,True
1231,3115,429,2022-06-07,16:16:00,False
1231,1644,429,2022-06-07,17:43:00,True
1232,3115,429,2022-06-07,10:48:00,False
1232,1644,429,2022-06-07,12:16:00,True
1233,3115,429,2022-06-07,13:26:00,False
1233,1644,429,2022-06-07,14:53:00,True
1234,3115,429,2022-06-07,02:37:00,False
1234,1644,429,2022-06-07,04:05:00,True
1235,3115,395,2022-06-07,01:14:00,False
1235,877,395,2022-06-07,02:39:00,True
1236,3115,395,2022-06-07,14:52:00,False
1236,877,395,2022-06-07,16:18:00,True
1237,3115,395,2022-06-07,23:51:00,False
1237,877,395,2022-06-08,02:17:00,True
1238,3115,395,2022-06-07,14:31:00,False
1238,877,395,2022-06-07,15:56:00,True
1239,3115,395,2022-06-07,06:31:00,False
1239,2616,395,2022-06-07,16:52:00,True
1240,3115,395,2022-06-07,01:40:00,False
1240,2616,395,2022-06-07,12:02:00,True
1241,3115,395,2022-06-07,21:40:00,False
1241,2616,395,2022-06-08,09:02:00,True
1242,3115,395,2022-06-07,06:35:00,False
1242,2616,395,2022-06-07,16:56:00,True
1243,3115,395,2022-06-07,11:35:00,False
1243,2616,395,2022-06-07,21:56:00,True
1244,3115,454,2022-06-07,08:04:00,False
1244,1107,454,2022-06-07,08:36:00,True
1245,3115,454,2022-06-07,17:11:00,False
1245,952,454,2022-06-07,19:33:00,True
1246,3115,454,2022-06-07,19:56:00,False
1246,952,454,2022-06-07,22:19:00,True
1247,3115,454,2022-06-07,20:16:00,False
1247,952,454,2022-06-07,22:38:00,True
1248,3115,454,2022-06-07,23:27:00,False
1248,952,454,2022-06-08,02:49:00,True
1249,3115,454,2022-06-07,09:11:00,False
1249,1294,454,2022-06-07,10:12:00,True
1250,3115,454,2022-06-07,07:38:00,False
1250,1294,454,2022-06-07,08:39:00,True
1251,3115,454,2022-06-07,23:13:00,False
1251,1055,454,2022-06-08,02:51:00,True
1252,3115,454,2022-06-07,13:39:00,False
1252,1055,454,2022-06-07,16:18:00,True
1253,3115,454,2022-06-07,06:45:00,False
1253,1055,454,2022-06-07,09:24:00,True
1254,3115,454,2022-06-07,19:51:00,False
1254,1120,454,2022-06-07,20:13:00,True
1255,3115,454,2022-06-07,02:19:00,False
1255,1120,454,2022-06-07,02:40:00,True
1256,3115,454,2022-06-07,04:34:00,False
1256,1120,454,2022-06-07,04:55:00,True
1257,3115,454,2022-06-07,16:34:00,False
1257,1120,454,2022-06-07,16:55:00,True
1258,3115,454,2022-06-07,16:39:00,False
1258,1120,454,2022-06-07,17:01:00,True
1259,3115,454,2022-06-07,02:40:00,False
1259,1104,454,2022-06-07,03:04:00,True
1260,3115,454,2022-06-07,20:03:00,False
1260,1104,454,2022-06-07,20:26:00,True
1261,3115,454,2022-06-07,21:45:00,False
1261,1104,454,2022-06-07,22:09:00,True
1262,3115,454,2022-06-07,18:35:00,False
1262,1104,454,2022-06-07,18:58:00,True
1263,3115,454,2022-06-07,13:46:00,False
1263,1173,454,2022-06-07,15:06:00,True
1264,3115,454,2022-06-07,17:26:00,False
1264,1173,454,2022-06-07,18:45:00,True
1265,3115,454,2022-06-07,01:20:00,False
1265,1173,454,2022-06-07,02:39:00,True
1266,3115,454,2022-06-07,01:52:00,False
1266,1173,454,2022-06-07,03:12:00,True
1267,3115,454,2022-06-07,22:06:00,False
1267,1100,454,2022-06-07,22:30:00,True
1268,3115,454,2022-06-07,13:07:00,False
1268,1100,454,2022-06-07,13:31:00,True
1269,3115,454,2022-06-07,05:57:00,False
1269,6045,454,2022-06-07,06:41:00,True
1270,3115,454,2022-06-07,09:59:00,False
1270,6045,454,2022-06-07,10:43:00,True
1271,3115,454,2022-06-07,12:55:00,False
1271,6045,454,2022-06-07,13:39:00,True
1272,3115,454,2022-06-07,10:11:00,False
1272,6045,454,2022-06-07,10:54:00,True
1273,3115,454,2022-06-07,02:13:00,False
1273,3329,454,2022-06-07,02:28:00,True
1274,3115,454,2022-06-07,05:44:00,False
1274,3329,454,2022-06-07,05:59:00,True
1275,3115,454,2022-06-07,00:02:00,False
1275,1099,454,2022-06-07,00:19:00,True
1276,3115,454,2022-06-07,01:11:00,False
1276,1099,454,2022-06-07,01:28:00,True
1277,3115,454,2022-06-07,14:16:00,False
1277,1115,454,2022-06-07,14:28:00,True
1278,3115,454,2022-06-07,07:08:00,False
1278,1115,454,2022-06-07,07:20:00,True
1279,3115,454,2022-06-07,11:26:00,False
1279,1115,454,2022-06-07,11:38:00,True
1280,3115,454,2022-06-07,12:43:00,False
1280,3332,454,2022-06-07,12:54:00,True
1281,3115,454,2022-06-07,20:51:00,False
1281,3332,454,2022-06-07,21:03:00,True
1282,3115,454,2022-06-07,09:04:00,False
1282,3332,454,2022-06-07,09:15:00,True
1283,3115,454,2022-06-07,16:40:00,False
1283,3332,454,2022-06-07,16:51:00,True
1284,3115,454,2022-06-07,19:19:00,False
1284,3332,454,2022-06-07,19:30:00,True
1285,3115,454,2022-06-07,18:43:00,False
1285,1121,454,2022-06-07,18:54:00,True
1286,3115,454,2022-06-07,15:50:00,False
1286,1121,454,2022-06-07,16:02:00,True
1287,3115,454,2022-06-07,22:32:00,False
1287,1121,454,2022-06-07,22:43:00,True
1288,3115,454,2022-06-07,16:46:00,False
1288,1121,454,2022-06-07,16:57:00,True
1289,3115,454,2022-06-07,05:22:00,False
1289,1121,454,2022-06-07,05:33:00,True
1290,3115,454,2022-06-07,14:41:00,False
1290,3836,454,2022-06-07,14:49:00,True
1291,3115,454,2022-06-07,23:11:00,False
1291,3836,454,2022-06-07,23:19:00,True
1292,3115,454,2022-06-07,09:43:00,False
1292,3836,454,2022-06-07,09:51:00,True
1293,3115,454,2022-06-07,01:49:00,False
1293,3836,454,2022-06-07,01:57:00,True
1294,3115,454,2022-06-07,02:28:00,False
1294,1124,454,2022-06-07,02:46:00,True
1295,3115,454,2022-06-07,01:10:00,False
1295,3328,454,2022-06-07,01:30:00,True
1296,3115,454,2022-06-07,04:14:00,False
1296,3328,454,2022-06-07,04:34:00,True
1297,3115,454,2022-06-07,02:50:00,False
1297,3328,454,2022-06-07,03:11:00,True
1298,3115,454,2022-06-07,07:16:00,False
1298,3328,454,2022-06-07,07:36:00,True
1299,3115,454,2022-06-07,08:06:00,False
1299,3328,454,2022-06-07,08:26:00,True
1300,3115,454,2022-06-07,03:13:00,False
1300,1106,454,2022-06-07,03:39:00,True
1301,3115,454,2022-06-07,09:45:00,False
1301,1106,454,2022-06-07,10:12:00,True
1302,3115,454,2022-06-07,08:58:00,False
1302,1106,454,2022-06-07,09:25:00,True
1303,3115,454,2022-06-07,08:15:00,False
1303,1106,454,2022-06-07,08:41:00,True
1304,3115,454,2022-06-07,23:18:00,False
1304,1106,454,2022-06-07,23:44:00,True
1305,3115,454,2022-06-07,04:03:00,False
1305,1110,454,2022-06-07,04:29:00,True
1306,3115,454,2022-06-07,07:33:00,False
1306,1110,454,2022-06-07,07:59:00,True
1307,3115,454,2022-06-07,14:19:00,False
1307,1110,454,2022-06-07,14:45:00,True
1308,3115,454,2022-06-07,03:37:00,False
1308,411,454,2022-06-07,06:38:00,True
1309,3115,454,2022-06-07,03:47:00,False
1309,411,454,2022-06-07,06:48:00,True
1310,3115,454,2022-06-07,03:17:00,False
1310,411,454,2022-06-07,06:18:00,True
1311,3115,454,2022-06-07,14:08:00,False
1311,1112,454,2022-06-07,14:30:00,True
1312,3115,454,2022-06-07,19:00:00,False
1312,1112,454,2022-06-07,19:22:00,True
1313,3115,454,2022-06-07,17:16:00,False
1313,1113,454,2022-06-07,17:34:00,True
1314,3115,454,2022-06-07,08:13:00,False
1314,1113,454,2022-06-07,08:31:00,True
1315,3115,454,2022-06-07,12:24:00,False
1315,1021,454,2022-06-07,14:38:00,True
1316,3115,454,2022-06-07,09:29:00,False
1316,388,454,2022-06-07,12:47:00,True
1317,3115,454,2022-06-07,11:24:00,False
1317,388,454,2022-06-07,14:42:00,True
1318,3115,454,2022-06-07,04:25:00,False
1318,1116,454,2022-06-07,04:46:00,True
1319,3115,454,2022-06-07,22:55:00,False
1319,3331,454,2022-06-07,23:08:00,True
1320,3115,454,2022-06-07,02:36:00,False
1320,1034,454,2022-06-07,04:41:00,True
1321,3115,454,2022-06-07,03:47:00,False
1321,1034,454,2022-06-07,05:52:00,True
1322,3115,454,2022-06-07,09:08:00,False
1322,1151,454,2022-06-07,10:58:00,True
1323,3115,454,2022-06-07,07:33:00,False
1323,1151,454,2022-06-07,09:24:00,True
1324,3115,454,2022-06-07,07:01:00,False
1324,1151,454,2022-06-07,08:51:00,True
1325,3115,454,2022-06-07,11:48:00,False
1325,1151,454,2022-06-07,13:39:00,True
1326,3115,454,2022-06-07,03:33:00,False
1326,1151,454,2022-06-07,05:24:00,True
1327,3115,454,2022-06-07,02:27:00,False
1327,3333,454,2022-06-07,02:40:00,True
1328,3115,454,2022-06-07,18:57:00,False
1328,1118,454,2022-06-07,19:28:00,True
1329,3115,454,2022-06-07,08:01:00,False
1329,1118,454,2022-06-07,08:31:00,True
1330,3115,454,2022-06-07,17:35:00,False
1330,1118,454,2022-06-07,18:06:00,True
1331,3115,454,2022-06-07,16:45:00,False
1331,1127,454,2022-06-07,17:09:00,True
1332,3115,454,2022-06-07,15:21:00,False
1332,1127,454,2022-06-07,15:44:00,True
1333,3115,454,2022-06-07,07:08:00,False
1333,1127,454,2022-06-07,07:31:00,True
1334,3115,454,2022-06-07,15:56:00,False
1334,1127,454,2022-06-07,16:20:00,True
1335,3115,454,2022-06-07,11:21:00,False
1335,1127,454,2022-06-07,11:44:00,True
1336,3115,454,2022-06-07,08:13:00,False
1336,1126,454,2022-06-07,08:22:00,True
1337,3115,454,2022-06-07,21:46:00,False
1337,1126,454,2022-06-07,21:55:00,True
1338,3115,454,2022-06-07,09:03:00,False
1338,1126,454,2022-06-07,09:12:00,True
1339,3115,454,2022-06-07,02:00:00,False
1339,1126,454,2022-06-07,02:09:00,True
1340,3115,454,2022-06-07,22:51:00,False
1340,1126,454,2022-06-07,23:01:00,True
1341,3115,454,2022-06-07,06:47:00,False
1341,1122,454,2022-06-07,07:51:00,True
1342,3115,454,2022-06-07,18:28:00,False
1342,1122,454,2022-06-07,19:32:00,True
1343,3115,454,2022-06-07,16:46:00,False
1343,933,454,2022-06-07,17:27:00,True
1344,3115,454,2022-06-07,00:15:00,False
1344,933,454,2022-06-07,00:55:00,True
1345,3115,454,2022-06-07,16:07:00,False
1345,933,454,2022-06-07,16:47:00,True
1346,3115,454,2022-06-07,01:47:00,False
1346,929,454,2022-06-07,02:26:00,True
1347,3115,454,2022-06-07,19:34:00,False
1347,1128,454,2022-06-07,19:53:00,True
1348,3115,736,2022-06-07,03:15:00,False
1348,1208,736,2022-06-07,04:52:00,True
1349,3115,736,2022-06-07,05:41:00,False
1349,1208,736,2022-06-07,07:19:00,True
1350,3115,736,2022-06-07,15:26:00,False
1350,1208,736,2022-06-07,17:04:00,True
1351,3115,736,2022-06-07,06:46:00,False
1351,1208,736,2022-06-07,08:24:00,True
1352,3115,533,2022-06-07,14:56:00,False
1352,939,533,2022-06-07,15:50:00,True
1353,3115,533,2022-06-07,11:42:00,False
1353,939,533,2022-06-07,12:36:00,True
1354,3115,533,2022-06-07,05:30:00,False
1354,939,533,2022-06-07,06:24:00,True
1355,3115,533,2022-06-07,04:03:00,False
1355,939,533,2022-06-07,04:56:00,True
1356,3115,533,2022-06-07,16:27:00,False
1356,943,533,2022-06-07,17:33:00,True
1357,3115,478,2022-06-07,17:16:00,False
1357,1276,478,2022-06-07,17:39:00,True
1358,3115,478,2022-06-07,08:29:00,False
1358,3422,478,2022-06-07,09:13:00,True
1359,3115,478,2022-06-07,18:00:00,False
1359,3422,478,2022-06-07,18:43:00,True
1360,3115,489,2022-06-07,11:03:00,False
1360,2239,489,2022-06-07,12:55:00,True
1361,3115,489,2022-06-07,12:48:00,False
1361,2239,489,2022-06-07,14:41:00,True
1362,3115,489,2022-06-07,21:27:00,False
1362,2239,489,2022-06-07,23:20:00,True
1363,3115,489,2022-06-07,00:45:00,False
1363,2239,489,2022-06-07,02:38:00,True
1364,3115,489,2022-06-07,20:20:00,False
1364,2239,489,2022-06-07,22:13:00,True
1365,3115,509,2022-06-07,09:03:00,False
1365,3133,509,2022-06-07,11:19:00,True
1366,3115,538,2022-06-07,07:35:00,False
1366,5607,538,2022-06-07,11:20:00,True
1367,3115,538,2022-06-07,14:28:00,False
1367,5607,538,2022-06-07,18:13:00,True
1368,3115,538,2022-06-07,23:42:00,False
1368,5607,538,2022-06-08,04:27:00,True
1369,3115,538,2022-06-07,23:39:00,False
1369,5607,538,2022-06-08,04:24:00,True
1370,3115,538,2022-06-07,16:25:00,False
1370,5607,538,2022-06-07,20:10:00,True
1371,3115,539,2022-06-07,14:49:00,False
1371,1639,539,2022-06-07,16:28:00,True
1372,3115,539,2022-06-07,09:22:00,False
1372,1639,539,2022-06-07,11:01:00,True
1373,3115,540,2022-06-07,10:34:00,False
1373,1242,540,2022-06-07,11:31:00,True
1374,3115,540,2022-06-07,21:02:00,False
1374,1242,540,2022-06-07,21:58:00,True
1375,3115,540,2022-06-07,17:21:00,False
1375,1242,540,2022-06-07,18:18:00,True
1376,3115,540,2022-06-07,11:40:00,False
1376,1242,540,2022-06-07,12:37:00,True
1377,3115,604,2022-06-07,22:55:00,False
1377,486,604,2022-06-08,02:37:00,True
1378,3115,604,2022-06-07,09:11:00,False
1378,486,604,2022-06-07,11:52:00,True
1379,3115,604,2022-06-07,22:54:00,False
1379,486,604,2022-06-08,02:36:00,True
1380,3115,604,2022-06-07,00:48:00,False
1380,486,604,2022-06-07,03:30:00,True
1381,3115,604,2022-06-07,11:23:00,False
1381,515,604,2022-06-07,14:39:00,True
1382,3115,604,2022-06-07,17:02:00,False
1382,515,604,2022-06-07,20:18:00,True
1383,3115,604,2022-06-07,18:24:00,False
1383,515,604,2022-06-07,21:40:00,True
1384,3115,604,2022-06-07,12:31:00,False
1384,515,604,2022-06-07,15:47:00,True
1385,3115,604,2022-06-07,13:36:00,False
1385,515,604,2022-06-07,16:52:00,True
1386,3115,615,2022-06-07,07:51:00,False
1386,281,615,2022-06-07,10:29:00,True
1387,3115,615,2022-06-07,16:27:00,False
1387,281,615,2022-06-07,19:05:00,True
1388,3115,615,2022-06-07,00:17:00,False
1388,281,615,2022-06-07,02:54:00,True
1389,3115,615,2022-06-07,04:41:00,False
1389,281,615,2022-06-07,07:19:00,True
1390,3115,621,2022-06-07,15:37:00,False
1390,2279,621,2022-06-07,18:26:00,True
1391,3115,621,2022-06-07,12:54:00,False
1391,2279,621,2022-06-07,15:43:00,True
1392,3115,621,2022-06-07,16:17:00,False
1392,2279,621,2022-06-07,19:06:00,True
1393,3115,621,2022-06-07,20:24:00,False
1393,2279,621,2022-06-07,23:13:00,True
1394,3115,617,2022-06-07,22:55:00,False
1394,6045,617,2022-06-07,23:39:00,True
1395,3115,617,2022-06-07,13:25:00,False
1395,6045,617,2022-06-07,14:09:00,True
1396,3115,632,2022-06-07,06:36:00,False
1396,1021,632,2022-06-07,08:50:00,True
1397,3115,632,2022-06-07,10:24:00,False
1397,1021,632,2022-06-07,12:38:00,True
1398,3115,632,2022-06-07,07:46:00,False
1398,1079,632,2022-06-07,10:40:00,True
1399,3115,632,2022-06-07,22:33:00,False
1399,1079,632,2022-06-08,02:27:00,True
1400,3115,632,2022-06-07,18:34:00,False
1400,1057,632,2022-06-07,21:13:00,True
